2020-05-27 19:51:01,277 weasyprint   WARNING  Ignored `display:-ms-inline-flexbox` at 6:60628, invalid value.
2020-05-27 19:51:01,278 weasyprint   WARNING  Ignored `box-shadow:0 0 0 .2rem rgba(0,123,255,.25)` at 6:60962, unknown property.
2020-05-27 19:51:01,280 weasyprint   WARNING  Ignored `pointer-events:none` at 6:61682, unknown property.
2020-05-27 19:51:01,281 weasyprint   WARNING  Invalid or unsupported selector '.custom-checkbox .custom-control-input:indeterminate~.custom-control-label::before', ('Unknown pseudo-class', 'indeterminate')
2020-05-27 19:51:01,281 weasyprint   WARNING  Invalid or unsupported selector '.custom-checkbox .custom-control-input:indeterminate~.custom-control-label::after', ('Unknown pseudo-class', 'indeterminate')
2020-05-27 19:51:01,282 weasyprint   WARNING  Invalid or unsupported selector '.custom-checkbox .custom-control-input:disabled:indeterminate~.custom-control-label::before', ('Unknown pseudo-class', 'indeterminate')
2020-05-27 19:51:01,283 weasyprint   WARNING  Ignored `pointer-events:all` at 6:63455, unknown property.
2020-05-27 19:51:01,283 weasyprint   WARNING  Ignored `top:calc(.25rem + 2px)` at 6:63538, invalid value.
2020-05-27 19:51:01,284 weasyprint   WARNING  Ignored `left:calc(-2.25rem + 2px)` at 6:63561, invalid value.
2020-05-27 19:51:01,284 weasyprint   WARNING  Ignored `width:calc(1rem - 4px)` at 6:63587, invalid value.
2020-05-27 19:51:01,284 weasyprint   WARNING  Ignored `height:calc(1rem - 4px)` at 6:63610, invalid value.
2020-05-27 19:51:01,284 weasyprint   WARNING  Expected a media type, got (prefers-reduced-motion:reduce)
2020-05-27 19:51:01,284 weasyprint   WARNING  Invalid media type " (prefers-reduced-motion:reduce)" the whole @media rule was ignored at 6:64112.
2020-05-27 19:51:01,286 weasyprint   WARNING  Ignored `height:calc(1.5em + .75rem + 2px)` at 6:64541, invalid value.
2020-05-27 19:51:01,287 weasyprint   WARNING  Ignored `appearance:none` at 6:65018, unknown property.
2020-05-27 19:51:01,288 weasyprint   WARNING  Ignored `box-shadow:0 0 0 .2rem rgba(0,123,255,.25)` at 6:65086, unknown property.
2020-05-27 19:51:01,289 weasyprint   WARNING  Ignored `text-shadow:0 0 0 #495057` at 6:65465, unknown property.
2020-05-27 19:51:01,289 weasyprint   WARNING  Invalid or unsupported selector '.custom-select:-moz-focusring', ('Unknown pseudo-class', '-moz-focusring')
2020-05-27 19:51:01,289 weasyprint   WARNING  Ignored `height:calc(1.5em + .5rem + 2px)` at 6:65509, invalid value.
2020-05-27 19:51:01,290 weasyprint   WARNING  Ignored `height:calc(1.5em + 1rem + 2px)` at 6:65638, invalid value.
2020-05-27 19:51:01,290 weasyprint   WARNING  Ignored `height:calc(1.5em + .75rem + 2px)` at 6:65808, invalid value.
2020-05-27 19:51:01,290 weasyprint   WARNING  Ignored `height:calc(1.5em + .75rem + 2px)` at 6:65916, invalid value.
2020-05-27 19:51:01,290 weasyprint   WARNING  Ignored `box-shadow:0 0 0 .2rem rgba(0,123,255,.25)` at 6:66034, unknown property.
2020-05-27 19:51:01,292 weasyprint   WARNING  Ignored `height:calc(1.5em + .75rem + 2px)` at 6:66420, invalid value.
2020-05-27 19:51:01,292 weasyprint   WARNING  Ignored `height:calc(1.5em + .75rem)` at 6:66682, invalid value.
2020-05-27 19:51:01,293 weasyprint   WARNING  Ignored `appearance:none` at 6:66980, unknown property.
2020-05-27 19:51:01,293 weasyprint   WARNING  Ignored `box-shadow:0 0 0 1px #fff,0 0 0 .2rem rgba(0,123,255,.25)` at 6:67068, unknown property.
2020-05-27 19:51:01,293 weasyprint   WARNING  Ignored `box-shadow:0 0 0 1px #fff,0 0 0 .2rem rgba(0,123,255,.25)` at 6:67164, unknown property.
2020-05-27 19:51:01,293 weasyprint   WARNING  Ignored `box-shadow:0 0 0 1px #fff,0 0 0 .2rem rgba(0,123,255,.25)` at 6:67253, unknown property.
2020-05-27 19:51:01,294 weasyprint   WARNING  Ignored `appearance:none` at 6:67721, unknown property.
2020-05-27 19:51:01,294 weasyprint   WARNING  Expected a media type, got (prefers-reduced-motion:reduce)
2020-05-27 19:51:01,294 weasyprint   WARNING  Invalid media type " (prefers-reduced-motion:reduce)" the whole @media rule was ignored at 6:67737.
2020-05-27 19:51:01,294 weasyprint   WARNING  Invalid or unsupported selector '.custom-range::-webkit-slider-thumb:active', (<LiteralToken :>, 'unpexpected literal token.')
2020-05-27 19:51:01,295 weasyprint   WARNING  Ignored `appearance:none` at 6:68432, unknown property.
2020-05-27 19:51:01,295 weasyprint   WARNING  Expected a media type, got (prefers-reduced-motion:reduce)
2020-05-27 19:51:01,296 weasyprint   WARNING  Invalid media type " (prefers-reduced-motion:reduce)" the whole @media rule was ignored at 6:68448.
2020-05-27 19:51:01,296 weasyprint   WARNING  Invalid or unsupported selector '.custom-range::-moz-range-thumb:active', (<LiteralToken :>, 'unpexpected literal token.')
2020-05-27 19:51:01,296 weasyprint   WARNING  Ignored `appearance:none` at 6:69140, unknown property.
2020-05-27 19:51:01,297 weasyprint   WARNING  Expected a media type, got (prefers-reduced-motion:reduce)
2020-05-27 19:51:01,297 weasyprint   WARNING  Invalid media type " (prefers-reduced-motion:reduce)" the whole @media rule was ignored at 6:69156.
2020-05-27 19:51:01,297 weasyprint   WARNING  Invalid or unsupported selector '.custom-range::-ms-thumb:active', (<LiteralToken :>, 'unpexpected literal token.')
2020-05-27 19:51:01,298 weasyprint   WARNING  Expected a media type, got (prefers-reduced-motion:reduce)
2020-05-27 19:51:01,299 weasyprint   WARNING  Invalid media type " (prefers-reduced-motion:reduce)" the whole @media rule was ignored at 6:70122.
2020-05-27 19:51:01,299 weasyprint   WARNING  Ignored `display:-ms-flexbox` at 6:70247, invalid value.
2020-05-27 19:51:01,299 weasyprint   WARNING  Ignored `pointer-events:none` at 6:70490, unknown property.
2020-05-27 19:51:01,302 weasyprint   WARNING  Ignored `display:-ms-flexbox` at 6:71540, invalid value.
2020-05-27 19:51:01,303 weasyprint   WARNING  Ignored `display:-ms-flexbox` at 6:71851, invalid value.
2020-05-27 19:51:01,306 weasyprint   WARNING  Ignored `display:-ms-flexbox` at 6:72239, invalid value.
2020-05-27 19:51:01,308 weasyprint   WARNING  Expected a media type, got (max-width:575.98px)
2020-05-27 19:51:01,308 weasyprint   WARNING  Invalid media type " (max-width:575.98px)" the whole @media rule was ignored at 6:73057.
2020-05-27 19:51:01,308 weasyprint   WARNING  Expected a media type, got (min-width:576px)
2020-05-27 19:51:01,308 weasyprint   WARNING  Invalid media type " (min-width:576px)" the whole @media rule was ignored at 6:73309.
2020-05-27 19:51:01,308 weasyprint   WARNING  Expected a media type, got (max-width:767.98px)
2020-05-27 19:51:01,308 weasyprint   WARNING  Invalid media type " (max-width:767.98px)" the whole @media rule was ignored at 6:74070.
2020-05-27 19:51:01,308 weasyprint   WARNING  Expected a media type, got (min-width:768px)
2020-05-27 19:51:01,309 weasyprint   WARNING  Invalid media type " (min-width:768px)" the whole @media rule was ignored at 6:74322.
2020-05-27 19:51:01,309 weasyprint   WARNING  Expected a media type, got (max-width:991.98px)
2020-05-27 19:51:01,309 weasyprint   WARNING  Invalid media type " (max-width:991.98px)" the whole @media rule was ignored at 6:75083.
2020-05-27 19:51:01,309 weasyprint   WARNING  Expected a media type, got (min-width:992px)
2020-05-27 19:51:01,309 weasyprint   WARNING  Invalid media type " (min-width:992px)" the whole @media rule was ignored at 6:75335.
2020-05-27 19:51:01,309 weasyprint   WARNING  Expected a media type, got (max-width:1199.98px)
2020-05-27 19:51:01,309 weasyprint   WARNING  Invalid media type " (max-width:1199.98px)" the whole @media rule was ignored at 6:76096.
2020-05-27 19:51:01,309 weasyprint   WARNING  Expected a media type, got (min-width:1200px)
2020-05-27 19:51:01,309 weasyprint   WARNING  Invalid media type " (min-width:1200px)" the whole @media rule was ignored at 6:76349.
2020-05-27 19:51:01,311 weasyprint   WARNING  Ignored `display:-ms-flexbox` at 6:77873, invalid value.
2020-05-27 19:51:01,317 weasyprint   WARNING  Ignored `display:-ms-flexbox` at 6:80278, invalid value.
2020-05-27 19:51:01,319 weasyprint   WARNING  Ignored `border-radius:calc(.25rem - 1px) calc(.25rem - 1px) 0 0` at 6:81205, invalid value.
2020-05-27 19:51:01,320 weasyprint   WARNING  Ignored `border-radius:0 0 calc(.25rem - 1px) calc(.25rem - 1px)` at 6:81459, invalid value.
2020-05-27 19:51:01,321 weasyprint   WARNING  Ignored `border-top-left-radius:calc(.25rem - 1px)` at 6:81868, invalid value.
2020-05-27 19:51:01,321 weasyprint   WARNING  Ignored `border-top-right-radius:calc(.25rem - 1px)` at 6:81910, invalid value.
2020-05-27 19:51:01,321 weasyprint   WARNING  Ignored `border-bottom-right-radius:calc(.25rem - 1px)` at 6:81980, invalid value.
2020-05-27 19:51:01,321 weasyprint   WARNING  Ignored `border-bottom-left-radius:calc(.25rem - 1px)` at 6:82026, invalid value.
2020-05-27 19:51:01,322 weasyprint   WARNING  Expected a media type, got (min-width:576px)
2020-05-27 19:51:01,322 weasyprint   WARNING  Invalid media type " (min-width:576px)" the whole @media rule was ignored at 6:82107.
2020-05-27 19:51:01,322 weasyprint   WARNING  Expected a media type, got (min-width:576px)
2020-05-27 19:51:01,322 weasyprint   WARNING  Invalid media type " (min-width:576px)" the whole @media rule was ignored at 6:82389.
2020-05-27 19:51:01,323 weasyprint   WARNING  Expected a media type, got (min-width:576px)
2020-05-27 19:51:01,323 weasyprint   WARNING  Invalid media type " (min-width:576px)" the whole @media rule was ignored at 6:83342.
2020-05-27 19:51:01,325 weasyprint   WARNING  Ignored `display:-ms-flexbox` at 6:83888, invalid value.
2020-05-27 19:51:01,327 weasyprint   WARNING  Ignored `display:-ms-flexbox` at 6:84411, invalid value.
2020-05-27 19:51:01,328 weasyprint   WARNING  Ignored `box-shadow:0 0 0 .2rem rgba(0,123,255,.25)` at 6:84800, unknown property.
2020-05-27 19:51:01,329 weasyprint   WARNING  Ignored `pointer-events:none` at 6:85193, unknown property.
2020-05-27 19:51:01,331 weasyprint   WARNING  Expected a media type, got (prefers-reduced-motion:reduce)
2020-05-27 19:51:01,331 weasyprint   WARNING  Invalid media type " (prefers-reduced-motion:reduce)" the whole @media rule was ignored at 6:86172.
2020-05-27 19:51:01,332 weasyprint   WARNING  Ignored `box-shadow:0 0 0 .2rem rgba(0,123,255,.5)` at 6:86603, unknown property.
2020-05-27 19:51:01,332 weasyprint   WARNING  Ignored `box-shadow:0 0 0 .2rem rgba(108,117,125,.5)` at 6:86840, unknown property.
2020-05-27 19:51:01,333 weasyprint   WARNING  Ignored `box-shadow:0 0 0 .2rem rgba(40,167,69,.5)` at 6:87069, unknown property.
2020-05-27 19:51:01,335 weasyprint   WARNING  Ignored `box-shadow:0 0 0 .2rem rgba(23,162,184,.5)` at 6:87281, unknown property.
2020-05-27 19:51:01,336 weasyprint   WARNING  Ignored `box-shadow:0 0 0 .2rem rgba(255,193,7,.5)` at 6:87515, unknown property.
2020-05-27 19:51:01,337 weasyprint   WARNING  Ignored `box-shadow:0 0 0 .2rem rgba(220,53,69,.5)` at 6:87737, unknown property.
2020-05-27 19:51:01,337 weasyprint   WARNING  Ignored `box-shadow:0 0 0 .2rem rgba(248,249,250,.5)` at 6:87960, unknown property.
2020-05-27 19:51:01,338 weasyprint   WARNING  Ignored `box-shadow:0 0 0 .2rem rgba(52,58,64,.5)` at 6:88174, unknown property.
2020-05-27 19:51:01,338 weasyprint   WARNING  Expected a media type, got (min-width:576px)
2020-05-27 19:51:01,339 weasyprint   WARNING  Invalid media type " (min-width:576px)" the whole @media rule was ignored at 6:88308.
2020-05-27 19:51:01,343 weasyprint   WARNING  Ignored `display:-ms-flexbox` at 6:90187, invalid value.
2020-05-27 19:51:01,343 weasyprint   WARNING  Ignored `display:-ms-flexbox` at 6:90325, invalid value.
2020-05-27 19:51:01,344 weasyprint   WARNING  Expected a media type, got (prefers-reduced-motion:reduce)
2020-05-27 19:51:01,344 weasyprint   WARNING  Invalid media type " (prefers-reduced-motion:reduce)" the whole @media rule was ignored at 6:90565.
2020-05-27 19:51:01,344 weasyprint   WARNING  Expected a media type, got (prefers-reduced-motion:reduce)
2020-05-27 19:51:01,344 weasyprint   WARNING  Invalid media type " (prefers-reduced-motion:reduce)" the whole @media rule was ignored at 6:90992.
2020-05-27 19:51:01,344 weasyprint   WARNING  Ignored `display:-ms-flexbox` at 6:91100, invalid value.
2020-05-27 19:51:01,345 weasyprint   WARNING  Ignored `display:-ms-flexbox` at 6:91219, invalid value.
2020-05-27 19:51:01,346 weasyprint   WARNING  Ignored `pointer-events:none` at 6:91978, unknown property.
2020-05-27 19:51:01,348 weasyprint   WARNING  Expected a media type, got (min-width:576px)
2020-05-27 19:51:01,348 weasyprint   WARNING  Invalid media type " (min-width:576px)" the whole @media rule was ignored at 6:92789.
2020-05-27 19:51:01,348 weasyprint   WARNING  Expected a media type, got (min-width:768px)
2020-05-27 19:51:01,348 weasyprint   WARNING  Invalid media type " (min-width:768px)" the whole @media rule was ignored at 6:93380.
2020-05-27 19:51:01,348 weasyprint   WARNING  Expected a media type, got (min-width:992px)
2020-05-27 19:51:01,348 weasyprint   WARNING  Invalid media type " (min-width:992px)" the whole @media rule was ignored at 6:93971.
2020-05-27 19:51:01,348 weasyprint   WARNING  Expected a media type, got (min-width:1200px)
2020-05-27 19:51:01,349 weasyprint   WARNING  Invalid media type " (min-width:1200px)" the whole @media rule was ignored at 6:94562.
2020-05-27 19:51:01,355 weasyprint   WARNING  Ignored `text-shadow:0 1px 0 #fff` at 6:98024, unknown property.
2020-05-27 19:51:01,356 weasyprint   WARNING  Ignored `appearance:none` at 6:98309, unknown property.
2020-05-27 19:51:01,356 weasyprint   WARNING  Ignored `pointer-events:none` at 6:98342, unknown property.
2020-05-27 19:51:01,356 weasyprint   WARNING  Ignored `box-shadow:0 .25rem .75rem rgba(0,0,0,.1)` at 6:98518, unknown property.
2020-05-27 19:51:01,357 weasyprint   WARNING  Ignored `backdrop-filter:blur(10px)` at 6:98595, unknown property.
2020-05-27 19:51:01,357 weasyprint   WARNING  Ignored `display:-ms-flexbox` at 6:98798, invalid value.
2020-05-27 19:51:01,358 weasyprint   WARNING  Ignored `overflow-x:hidden` at 6:99089, unknown property.
2020-05-27 19:51:01,358 weasyprint   WARNING  Ignored `overflow-y:auto` at 6:99107, unknown property.
2020-05-27 19:51:01,358 weasyprint   WARNING  Ignored `pointer-events:none` at 6:99289, unknown property.
2020-05-27 19:51:01,359 weasyprint   WARNING  Expected a media type, got (prefers-reduced-motion:reduce)
2020-05-27 19:51:01,359 weasyprint   WARNING  Invalid media type " (prefers-reduced-motion:reduce)" the whole @media rule was ignored at 6:99542.
2020-05-27 19:51:01,360 weasyprint   WARNING  Ignored `display:-ms-flexbox` at 6:99799, invalid value.
2020-05-27 19:51:01,360 weasyprint   WARNING  Ignored `max-height:calc(100% - 1rem)` at 6:99832, invalid value.
2020-05-27 19:51:01,360 weasyprint   WARNING  Ignored `max-height:calc(100vh - 1rem)` at 6:99901, invalid value.
2020-05-27 19:51:01,360 weasyprint   WARNING  Ignored `overflow-y:auto` at 6:100096, unknown property.
2020-05-27 19:51:01,361 weasyprint   WARNING  Ignored `display:-ms-flexbox` at 6:100135, invalid value.
2020-05-27 19:51:01,361 weasyprint   WARNING  Ignored `min-height:calc(100% - 1rem)` at 6:100209, invalid value.
2020-05-27 19:51:01,361 weasyprint   WARNING  Ignored `height:calc(100vh - 1rem)` at 6:100283, invalid value.
2020-05-27 19:51:01,362 weasyprint   WARNING  Ignored `display:-ms-flexbox` at 6:100650, invalid value.
2020-05-27 19:51:01,362 weasyprint   WARNING  Ignored `pointer-events:auto` at 6:100742, unknown property.
2020-05-27 19:51:01,362 weasyprint   WARNING  Ignored `width:100vw` at 6:100931, invalid value.
2020-05-27 19:51:01,362 weasyprint   WARNING  Ignored `height:100vh` at 6:100943, invalid value.
2020-05-27 19:51:01,363 weasyprint   WARNING  Ignored `display:-ms-flexbox` at 6:101055, invalid value.
2020-05-27 19:51:01,363 weasyprint   WARNING  Ignored `border-top-left-radius:calc(.3rem - 1px)` at 6:101234, invalid value.
2020-05-27 19:51:01,363 weasyprint   WARNING  Ignored `border-top-right-radius:calc(.3rem - 1px)` at 6:101275, invalid value.
2020-05-27 19:51:01,364 weasyprint   WARNING  Ignored `display:-ms-flexbox` at 6:101520, invalid value.
2020-05-27 19:51:01,364 weasyprint   WARNING  Ignored `border-bottom-right-radius:calc(.3rem - 1px)` at 6:101715, invalid value.
2020-05-27 19:51:01,365 weasyprint   WARNING  Ignored `border-bottom-left-radius:calc(.3rem - 1px)` at 6:101760, invalid value.
2020-05-27 19:51:01,365 weasyprint   WARNING  Expected a media type, got (min-width:576px)
2020-05-27 19:51:01,365 weasyprint   WARNING  Invalid media type " (min-width:576px)" the whole @media rule was ignored at 6:101928.
2020-05-27 19:51:01,365 weasyprint   WARNING  Expected a media type, got (min-width:992px)
2020-05-27 19:51:01,365 weasyprint   WARNING  Invalid media type " (min-width:992px)" the whole @media rule was ignored at 6:102271.
2020-05-27 19:51:01,366 weasyprint   WARNING  Expected a media type, got (min-width:1200px)
2020-05-27 19:51:01,366 weasyprint   WARNING  Invalid media type " (min-width:1200px)" the whole @media rule was ignored at 6:102333.
2020-05-27 19:51:01,366 weasyprint   WARNING  Ignored `text-align:start` at 6:102625, invalid value.
2020-05-27 19:51:01,366 weasyprint   WARNING  Ignored `text-shadow:none` at 6:102663, unknown property.
2020-05-27 19:51:01,366 weasyprint   WARNING  Ignored `word-break:normal` at 6:102722, unknown property.
2020-05-27 19:51:01,366 weasyprint   WARNING  Ignored `line-break:auto` at 6:102779, unknown property.
2020-05-27 19:51:01,372 weasyprint   WARNING  Ignored `text-align:start` at 6:104633, invalid value.
2020-05-27 19:51:01,372 weasyprint   WARNING  Ignored `text-shadow:none` at 6:104671, unknown property.
2020-05-27 19:51:01,373 weasyprint   WARNING  Ignored `word-break:normal` at 6:104730, unknown property.
2020-05-27 19:51:01,373 weasyprint   WARNING  Ignored `line-break:auto` at 6:104787, unknown property.
2020-05-27 19:51:01,374 weasyprint   WARNING  Ignored `bottom:calc(-.5rem - 1px)` at 6:105301, invalid value.
2020-05-27 19:51:01,375 weasyprint   WARNING  Ignored `left:calc(-.5rem - 1px)` at 6:105758, invalid value.
2020-05-27 19:51:01,376 weasyprint   WARNING  Ignored `top:calc(-.5rem - 1px)` at 6:106275, invalid value.
2020-05-27 19:51:01,378 weasyprint   WARNING  Ignored `right:calc(-.5rem - 1px)` at 6:106975, invalid value.
2020-05-27 19:51:01,379 weasyprint   WARNING  Ignored `border-top-left-radius:calc(.3rem - 1px)` at 6:107469, invalid value.
2020-05-27 19:51:01,379 weasyprint   WARNING  Ignored `border-top-right-radius:calc(.3rem - 1px)` at 6:107510, invalid value.
2020-05-27 19:51:01,380 weasyprint   WARNING  Ignored `touch-action:pan-y` at 6:107711, unknown property.
2020-05-27 19:51:01,381 weasyprint   WARNING  Ignored `backface-visibility:hidden` at 6:107972, unknown property.
2020-05-27 19:51:01,381 weasyprint   WARNING  Expected a media type, got (prefers-reduced-motion:reduce)
2020-05-27 19:51:01,381 weasyprint   WARNING  Invalid media type " (prefers-reduced-motion:reduce)" the whole @media rule was ignored at 6:108152.
2020-05-27 19:51:01,382 weasyprint   WARNING  Expected a media type, got (prefers-reduced-motion:reduce)
2020-05-27 19:51:01,382 weasyprint   WARNING  Invalid media type " (prefers-reduced-motion:reduce)" the whole @media rule was ignored at 6:108974.
2020-05-27 19:51:01,383 weasyprint   WARNING  Ignored `display:-ms-flexbox` at 6:109204, invalid value.
2020-05-27 19:51:01,383 weasyprint   WARNING  Expected a media type, got (prefers-reduced-motion:reduce)
2020-05-27 19:51:01,383 weasyprint   WARNING  Invalid media type " (prefers-reduced-motion:reduce)" the whole @media rule was ignored at 6:109401.
2020-05-27 19:51:01,384 weasyprint   WARNING  Ignored `display:-ms-flexbox` at 6:110427, invalid value.
2020-05-27 19:51:01,385 weasyprint   WARNING  Expected a media type, got (prefers-reduced-motion:reduce)
2020-05-27 19:51:01,385 weasyprint   WARNING  Invalid media type " (prefers-reduced-motion:reduce)" the whole @media rule was ignored at 6:110896.
2020-05-27 19:51:01,394 weasyprint   WARNING  Ignored `display:-ms-flexbox` at 6:115654, invalid value.
2020-05-27 19:51:01,394 weasyprint   WARNING  Ignored `display:-ms-inline-flexbox` at 6:115722, invalid value.
2020-05-27 19:51:01,394 weasyprint   WARNING  Expected a media type, got (min-width:576px)
2020-05-27 19:51:01,394 weasyprint   WARNING  Invalid media type " (min-width:576px)" the whole @media rule was ignored at 6:115789.
2020-05-27 19:51:01,394 weasyprint   WARNING  Expected a media type, got (min-width:768px)
2020-05-27 19:51:01,395 weasyprint   WARNING  Invalid media type " (min-width:768px)" the whole @media rule was ignored at 6:116248.
2020-05-27 19:51:01,395 weasyprint   WARNING  Expected a media type, got (min-width:992px)
2020-05-27 19:51:01,395 weasyprint   WARNING  Invalid media type " (min-width:992px)" the whole @media rule was ignored at 6:116707.
2020-05-27 19:51:01,395 weasyprint   WARNING  Expected a media type, got (min-width:1200px)
2020-05-27 19:51:01,395 weasyprint   WARNING  Invalid media type " (min-width:1200px)" the whole @media rule was ignored at 6:117166.
2020-05-27 19:51:01,396 weasyprint   WARNING  Ignored `display:-ms-flexbox` at 6:117958, invalid value.
2020-05-27 19:51:01,397 weasyprint   WARNING  Ignored `display:-ms-inline-flexbox` at 6:118032, invalid value.
2020-05-27 19:51:01,401 weasyprint   WARNING  Expected a media type, got (min-width:576px)
2020-05-27 19:51:01,402 weasyprint   WARNING  Invalid media type " (min-width:576px)" the whole @media rule was ignored at 6:121488.
2020-05-27 19:51:01,402 weasyprint   WARNING  Expected a media type, got (min-width:768px)
2020-05-27 19:51:01,402 weasyprint   WARNING  Invalid media type " (min-width:768px)" the whole @media rule was ignored at 6:124454.
2020-05-27 19:51:01,402 weasyprint   WARNING  Expected a media type, got (min-width:992px)
2020-05-27 19:51:01,402 weasyprint   WARNING  Invalid media type " (min-width:992px)" the whole @media rule was ignored at 6:127420.
2020-05-27 19:51:01,403 weasyprint   WARNING  Expected a media type, got (min-width:1200px)
2020-05-27 19:51:01,403 weasyprint   WARNING  Invalid media type " (min-width:1200px)" the whole @media rule was ignored at 6:130386.
2020-05-27 19:51:01,404 weasyprint   WARNING  Expected a media type, got (min-width:576px)
2020-05-27 19:51:01,404 weasyprint   WARNING  Invalid media type " (min-width:576px)" the whole @media rule was ignored at 6:133454.
2020-05-27 19:51:01,404 weasyprint   WARNING  Expected a media type, got (min-width:768px)
2020-05-27 19:51:01,404 weasyprint   WARNING  Invalid media type " (min-width:768px)" the whole @media rule was ignored at 6:133590.
2020-05-27 19:51:01,404 weasyprint   WARNING  Expected a media type, got (min-width:992px)
2020-05-27 19:51:01,404 weasyprint   WARNING  Invalid media type " (min-width:992px)" the whole @media rule was ignored at 6:133726.
2020-05-27 19:51:01,405 weasyprint   WARNING  Expected a media type, got (min-width:1200px)
2020-05-27 19:51:01,405 weasyprint   WARNING  Invalid media type " (min-width:1200px)" the whole @media rule was ignored at 6:133862.
2020-05-27 19:51:01,405 weasyprint   WARNING  Ignored `position:-webkit-sticky` at 6:134276, invalid value.
2020-05-27 19:51:01,405 weasyprint   WARNING  Ignored `position:sticky` at 6:134310, invalid value.
2020-05-27 19:51:01,406 weasyprint   WARNING  Ignored `box-shadow:0 .125rem .25rem rgba(0,0,0,.075)` at 6:134873, unknown property.
2020-05-27 19:51:01,406 weasyprint   WARNING  Ignored `box-shadow:0 .5rem 1rem rgba(0,0,0,.15)` at 6:134936, unknown property.
2020-05-27 19:51:01,407 weasyprint   WARNING  Ignored `box-shadow:0 1rem 3rem rgba(0,0,0,.175)` at 6:134997, unknown property.
2020-05-27 19:51:01,407 weasyprint   WARNING  Ignored `box-shadow:none` at 6:135060, unknown property.
2020-05-27 19:51:01,408 weasyprint   WARNING  Ignored `min-width:100vw` at 6:135440, invalid value.
2020-05-27 19:51:01,408 weasyprint   WARNING  Ignored `min-height:100vh` at 6:135478, invalid value.
2020-05-27 19:51:01,408 weasyprint   WARNING  Ignored `width:100vw` at 6:135513, invalid value.
2020-05-27 19:51:01,408 weasyprint   WARNING  Ignored `height:100vh` at 6:135543, invalid value.
2020-05-27 19:51:01,408 weasyprint   WARNING  Ignored `pointer-events:auto` at 6:135647, unknown property.
2020-05-27 19:51:01,418 weasyprint   WARNING  Expected a media type, got (min-width:576px)
2020-05-27 19:51:01,418 weasyprint   WARNING  Invalid media type " (min-width:576px)" the whole @media rule was ignored at 6:139211.
2020-05-27 19:51:01,418 weasyprint   WARNING  Expected a media type, got (min-width:768px)
2020-05-27 19:51:01,418 weasyprint   WARNING  Invalid media type " (min-width:768px)" the whole @media rule was ignored at 6:143225.
2020-05-27 19:51:01,418 weasyprint   WARNING  Expected a media type, got (min-width:992px)
2020-05-27 19:51:01,418 weasyprint   WARNING  Invalid media type " (min-width:992px)" the whole @media rule was ignored at 6:147239.
2020-05-27 19:51:01,418 weasyprint   WARNING  Expected a media type, got (min-width:1200px)
2020-05-27 19:51:01,422 weasyprint   WARNING  Invalid media type " (min-width:1200px)" the whole @media rule was ignored at 6:151253.
2020-05-27 19:51:01,423 weasyprint   WARNING  Expected a media type, got (min-width:576px)
2020-05-27 19:51:01,424 weasyprint   WARNING  Invalid media type " (min-width:576px)" the whole @media rule was ignored at 6:155700.
2020-05-27 19:51:01,424 weasyprint   WARNING  Expected a media type, got (min-width:768px)
2020-05-27 19:51:01,424 weasyprint   WARNING  Invalid media type " (min-width:768px)" the whole @media rule was ignored at 6:155852.
2020-05-27 19:51:01,424 weasyprint   WARNING  Expected a media type, got (min-width:992px)
2020-05-27 19:51:01,424 weasyprint   WARNING  Invalid media type " (min-width:992px)" the whole @media rule was ignored at 6:156004.
2020-05-27 19:51:01,425 weasyprint   WARNING  Expected a media type, got (min-width:1200px)
2020-05-27 19:51:01,425 weasyprint   WARNING  Invalid media type " (min-width:1200px)" the whole @media rule was ignored at 6:156156.
2020-05-27 19:51:01,430 weasyprint   WARNING  Ignored `text-shadow:none` at 6:157793, unknown property.
2020-05-27 19:51:01,430 weasyprint   WARNING  Ignored `word-break:break-word` at 6:157913, unknown property.
2020-05-27 19:51:01,431 weasyprint   WARNING  Ignored `text-shadow:none` at 6:158125, unknown property.
2020-05-27 19:51:01,431 weasyprint   WARNING  Ignored `box-shadow:none` at 6:158152, unknown property.
2020-05-27 19:51:07,430 django.request ERROR    Internal Server Error: /books/1/testemailagreement/[109]/
Traceback (most recent call last):
  File "/Volumes/Data/move_on/django/projects/myproject/myproject/permissions/views.py", line 593, in test_email_agreement
    email.send()
  File "/Volumes/Data/move_on/django/projects/myproject/venv/lib/python3.7/site-packages/django/core/mail/message.py", line 276, in send
    return self.get_connection(fail_silently).send_messages([self])
  File "/Volumes/Data/move_on/django/projects/myproject/venv/lib/python3.7/site-packages/django/core/mail/backends/smtp.py", line 102, in send_messages
    new_conn_created = self.open()
  File "/Volumes/Data/move_on/django/projects/myproject/venv/lib/python3.7/site-packages/django/core/mail/backends/smtp.py", line 62, in open
    self.connection = self.connection_class(self.host, self.port, **connection_params)
  File "/Users/sakthi/anaconda3/lib/python3.7/smtplib.py", line 251, in __init__
    (code, msg) = self.connect(host, port)
  File "/Users/sakthi/anaconda3/lib/python3.7/smtplib.py", line 336, in connect
    self.sock = self._get_socket(host, port, self.timeout)
  File "/Users/sakthi/anaconda3/lib/python3.7/smtplib.py", line 307, in _get_socket
    self.source_address)
  File "/Users/sakthi/anaconda3/lib/python3.7/socket.py", line 707, in create_connection
    for res in getaddrinfo(host, port, 0, SOCK_STREAM):
